Recency,Frequency,Monetary,CustomerID,Cluster
-0.1854542931442123,0.6133119978948424,1.4088873223374063,12348.0,1
-0.811401300628618,-0.8301205927100848,1.352216682696941,12349.0,0
2.4412876132635617,-0.8301205927100848,-0.6798019820631455,12350.0,2
-0.6213816733565662,2.5378887853680787,2.420934421787183,12352.0,1
1.2564593490966507,-0.8301205927100848,-1.0301918779505257,12353.0,2
1.5694328528388537,-0.8301205927100848,0.3839326244409228,12354.0,2
1.3682356004331515,-0.8301205927100848,-0.5013230212403152,12355.0,2
-0.7666908000940176,0.1321678010265333,2.8569799405526557,12356.0,1
-1.0014209279006698,-0.3489763958417757,0.5105241817733396,12358.0,0
-0.4425396712181647,0.1321678010265333,2.6437047215278064,12360.0,1
2.184202235189609,-0.8301205927100848,-0.8861236607743372,12361.0,2
0.2057625865335412,-0.3489763958417757,-0.3691058070627626,12363.0,0
-0.9343551770987693,0.6133119978948424,0.7176168895952859,12364.0,1
2.22891273572421,-0.3489763958417757,-0.241486210916006,12365.0,2
-0.9790656776333696,-0.8301205927100848,-0.9161081261925726,12367.0,0
-0.5207830471537154,-0.3489763958417757,1.5384202129441835,12371.0,1
-0.2189871685451626,0.1321678010265333,0.6961137443953515,12372.0,0
2.452465238397212,-0.8301205927100848,-0.6366814651283497,12373.0,2
-0.7443355498267175,-0.8301205927100848,-0.0964899031435387,12374.0,0
-0.9008223016978189,-0.3489763958417757,-0.5040359014448222,12375.0,0
2.497175738931812,-0.3489763958417757,1.1674124275025497,12377.0,2
-0.1072109172086616,-0.3489763958417757,0.0595863785168097,12379.0,0
-0.7778684252276677,0.6133119978948424,2.733301159860867,12380.0,1
-0.9678880524997194,1.0944561947631517,1.4775231915114335,12381.0,1
1.0440844715572988,1.0944561947631517,1.4850193078659926,12383.0,1
-0.699625049292117,-0.3489763958417757,-0.3216018468501581,12384.0,0
-0.8449341760295683,1.5756003916314605,2.813045559556508,12388.0,1
-0.1295661674759618,-0.8301205927100848,-0.372189923505781,12390.0,0
-0.7778684252276677,-0.8301205927100848,-0.5295084187334566,12391.0,0
-0.2189871685451626,0.6133119978948424,1.102417529129308,12393.0,1
-0.3084081696143634,-0.3489763958417757,0.6596183664862991,12394.0,0
-0.6213816733565662,-0.3489763958417757,2.283662683439128,12397.0,1
-0.5096054220200653,-0.8301205927100848,1.1781782784193828,12398.0,0
0.3063612127363921,0.6133119978948424,0.4256967012734651,12399.0,0
2.363044237328011,-0.8301205927100848,-1.0369026868774642,12401.0,2
2.586596740001013,-0.8301205927100848,-0.8351500695633368,12402.0,2
-0.4648949214854648,-0.8301205927100848,-0.546585285704985,12403.0,0
0.6416899667458952,-0.8301205927100848,1.284880140357704,12405.0,0
-0.4648949214854648,1.0944561947631517,1.2816389624291613,12407.0,1
-0.6549145487575166,1.0944561947631517,2.9670943202219098,12408.0,1
2.4301099881299115,-0.3489763958417757,-0.1673103547980379,12410.0,2
-0.1854542931442123,0.1321678010265333,0.5945092415781308,12412.0,0
-0.2748752942134131,0.1321678010265333,-0.0748296964580801,12413.0,0
1.401768475834102,0.1321678010265333,-0.3542420792054374,12414.0,2
0.2392954619344915,-0.8301205927100848,-0.2026491890409581,12418.0,0
-0.3084081696143634,-0.8301205927100848,-0.3000130317490286,12420.0,0
-0.8449341760295683,0.6133119978948424,-0.0049516137167256,12421.0,0
0.0492758346624397,0.1321678010265333,-0.0099204679860331,12422.0,0
-1.0125985530343198,2.5378887853680787,1.497512835123591,12423.0,1
0.7981767186169966,-0.3489763958417757,1.357085588748188,12424.0,2
-0.151921417743262,-0.8301205927100848,-0.0475581112443516,12425.0,0
1.1558607228937998,-0.8301205927100848,-0.3252285393340779,12426.0,2
-0.7778684252276677,0.1321678010265333,0.0218345087235646,12427.0,0
-0.5431382974210156,-0.8301205927100848,-0.7911728536165915,12430.0,0
-0.0736780418077113,-0.3489763958417757,-0.00623666223465,12434.0,0
0.0939863351970402,-0.8301205927100848,-0.4304882912689504,12436.0,0
-0.8672894262968686,-0.3489763958417757,2.993223640086371,12438.0,1
-0.9902433027670196,-0.8301205927100848,-0.9115961780629716,12442.0,0
-0.7778684252276677,-0.8301205927100848,-0.9667961510662564,12445.0,0
-0.375473920416264,-0.8301205927100848,0.2738610797222669,12446.0,0
1.692386729309005,-0.8301205927100848,-0.4769213777166178,12447.0,2
-0.5319606722873654,-0.8301205927100848,-0.5155299465218125,12448.0,0
0.7199333426814459,-0.3489763958417757,-0.8747295639154077,12450.0,2
-0.8337565508959183,-0.3489763958417757,-0.5424874087644928,12452.0,0
0.4740255897411436,-0.8301205927100848,-0.1476633907906606,12453.0,0
-0.2078095434115125,1.5756003916314605,2.364991976306875,12455.0,1
-0.2860529193470632,2.056744588499769,2.217025778626316,12457.0,1
-0.2301647936788127,-0.3489763958417757,0.1954588418120139,12458.0,0
0.0269205843951395,-0.3489763958417757,0.0233765669450739,12461.0,0
-0.811401300628618,-0.3489763958417757,0.5412653979854638,12462.0,0
-0.4313620460845145,0.6133119978948424,0.7628505974262241,12463.0,1
-0.9119999268314688,2.5378887853680787,0.57333449766611,12464.0,1
-0.8337565508959183,-0.3489763958417757,-0.09754649859161,12465.0,0
1.077617346958249,-0.3489763958417757,-0.1156085694268802,12468.0,2
-0.4201844209508644,-0.8301205927100848,-0.1244040126162294,12475.0,0
-0.9790656776333696,-0.8301205927100848,-0.1849297978104676,12478.0,0
-0.9008223016978189,-0.8301205927100848,-0.404516032890012,12479.0,0
-0.8337565508959183,2.5378887853680787,2.3908642864677523,12483.0,1
-0.9119999268314688,0.1321678010265333,0.6969990000410328,12488.0,0
-0.587848797955616,-0.8301205927100848,-0.4998951895537325,12491.0,0
-0.3195857947480136,-0.3489763958417757,-0.7814493198309637,12492.0,0
0.8317095940179469,-0.3489763958417757,-0.5379611823180258,12493.0,2
-0.8449341760295683,2.056744588499769,0.6219521665942492,12494.0,1
-0.1072109172086616,-0.8301205927100848,0.3321023342179726,12497.0,0
-0.7890460503613178,0.1321678010265333,-0.5808532461829683,12498.0,0
-0.8225789257622681,-0.3489763958417757,-0.4689826335392185,12504.0,0
1.580610477972504,-0.8301205927100848,-1.0523232690925568,12506.0,2
0.4740255897411436,0.1321678010265333,0.7057801649135159,12507.0,0
-0.7331579246930673,-0.3489763958417757,-0.5891632265988793,12508.0,0
2.150669359788659,-0.8301205927100848,-0.9052566053745446,12509.0,2
0.5746242159439946,-0.3489763958417757,0.2456756822291253,12510.0,0
-0.2860529193470632,-0.3489763958417757,-0.9685381057238872,12512.0,0
0.2392954619344915,-0.8301205927100848,-0.2830218346786952,12513.0,0
1.9606497325166072,-0.8301205927100848,0.2958068527450419,12514.0,2
-0.151921417743262,-0.3489763958417757,0.71613194464124,12516.0,0
-0.7108026744257671,1.0944561947631517,2.386038215367103,12517.0,1
-1.0125985530343198,1.0944561947631517,1.779623819758589,12518.0,1
-0.3084081696143634,-0.8301205927100848,-0.6848850628673797,12519.0,0
-0.1407437926096119,1.0944561947631517,2.604011000640809,12520.0,1
0.5746242159439946,-0.8301205927100848,-0.3010267922465023,12521.0,2
-0.587848797955616,-0.3489763958417757,-0.8820971754181741,12522.0,0
-0.811401300628618,3.9813213759730055,1.3982214196386338,12523.0,1
-1.0125985530343198,0.1321678010265333,0.7226999703995204,12526.0,0
-0.1072109172086616,0.1321678010265333,-0.6593697106281478,12527.0,0
-0.9231775519651192,1.5756003916314605,1.603415111317425,12528.0,1
-0.3531186701489638,0.6133119978948424,1.216187157916213,12530.0,1
-0.8561118011632184,-0.8301205927100848,-0.9784758142625024,12531.0,0
-0.6884474241584669,-0.8301205927100848,-0.6577705391391753,12532.0,0
